source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,section_order,line_order,source_path_order,composition_mode,composition_mode_order,stack_role,formula_role,stack_note,signed_contribution,stack_value,raw_value,stack_value_clean,chart_visible,legend_visible,net_effect_group,clean_stack_value,stack_unit,stack_balance_value,stack_balance_residual,stack_balance_status,stack_total_by_FY,overlay_total_value,overlay_series_id,overlay_label,stack_overlay_residual,stack_overlay_status,clean_stack_total_by_FY,clean_overlay_total_value,clean_overlay_residual,clean_overlay_status,formula_residual,formula_residual_abs,formula_residual_status
Current finalist Base case,2046,FY2046,Key volumes,PHEV RUC net km,phev_ruc_net_km,3589.234865976725,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,structural pool * exact VFM PHEV share,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,0,5,2,Gross contribution stack,1,activity_context,activity_context,,,,3589.234865976725,,False,False,phev_ruc_net_km,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Key volumes,PED volume,ped_volume,2381.518792137008,million litres,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated petrol VKT * BEFU26 litres intensity / 100,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,0,6,2,Gross contribution stack,1,activity_context,activity_context,,,,2381.518792137008,,False,False,ped_volume,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Key volumes,Light petrol VKT,light_petrol_vkt,32341.305770178973,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,0,7,2,Gross contribution stack,1,activity_context,activity_context,,,,32341.305770178973,,False,False,light_petrol_vkt,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Key volumes,PED VKT per capita,ped_vkt_per_capita,5296.35651792441,km/person,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,FY2030 VKTpc anchor * raw AR(1) long-horizon growth,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,0,8,2,Gross contribution stack,1,activity_context,activity_context,,,,5296.35651792441,,False,False,ped_vkt_per_capita,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,0,9,2,Gross contribution stack,1,activity_context,activity_context,,,,8179315222.66,,False,False,tuc_gtk,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,Light RUC net revenue,light_ruc_net_revenue,1182.9309599906146,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,10,2,Gross contribution stack,1,component_positive,gross_component,,1182.9309599906146,1182.9309599906146,1182.9309599906146,1182.9309599906146,True,True,light_ruc_net_revenue,1182.9309599906146,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,2879.6383230122683,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated Heavy RUC km * BEFU26 effective rate,source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,11,2,Gross contribution stack,1,component_positive,gross_component,,2879.6383230122683,2879.6383230122683,2879.6383230122683,2879.6383230122683,True,True,heavy_ruc_net_revenue,2879.6383230122683,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,5160.8106512704435,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,12,2,Gross contribution stack,1,component_positive,gross_component,,5160.8106512704435,5160.8106512704435,5160.8106512704435,5160.8106512704435,True,True,light_bev_ruc_net_revenue,5160.8106512704435,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,464.56305799956,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,13,2,Gross contribution stack,1,component_positive,gross_component,,464.56305799956,464.56305799956,464.56305799956,464.56305799956,True,True,heavy_bev_ruc_net_revenue,464.56305799956,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,267.63129778155457,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,14,2,Gross contribution stack,1,component_positive,gross_component,,267.63129778155457,267.63129778155457,267.63129778155457,267.63129778155457,True,True,phev_ruc_net_revenue,267.63129778155457,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,RUC refunds,ruc_refunds,293.713955398411,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,15,2,Gross contribution stack,1,component_positive,ruc_gross_refund_component,RUC refunds are included in MBU26 Gross RUC and therefore part of Total gross revenues.,293.713955398411,293.713955398411,293.713955398411,293.713955398411,True,True,ruc_refunds,293.713955398411,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,Gross RUC,gross_ruc_revenue,10249.28824545285,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,light + heavy + light BEV + BEFU26 heavy BEV + PHEV RUC revenue + BEFU26 ruc_refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,17,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,10249.28824545285,,False,False,gross_ruc_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,-1.8189894035458565e-12,1.8189894035458565e-12,reconciled
Current finalist Base case,2046,FY2046,RUC,RUC admin,ruc_admin_revenue,80.0022843834548,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,18,2,Gross contribution stack,1,audit_context,audit_context,,,,80.0022843834548,,False,False,ruc_admin_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,RUC,RUC net admin,ruc_revenue_net_admin,10169.285961069396,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_ruc_revenue - BEFU26 ruc_admin_revenue,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,19,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,10169.285961069396,,False,False,ruc_revenue_net_admin,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,RUC,RUC net admin/refunds,total_ruc_net_revenue,9875.572005670985,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,ruc_revenue_net_admin - BEFU26 ruc_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,1,20,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,9875.572005670985,,False,False,total_ruc_net_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,FED,Gross PED,gross_ped_revenue,3762.191726213839,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated PED litres * BEFU26 PED rate,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,22,2,Gross contribution stack,1,component_positive,gross_component,,3762.191726213839,3762.191726213839,3762.191726213839,3762.191726213839,True,True,gross_ped_revenue,3762.191726213839,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,FED,LPG,gross_lpg_revenue,45.1859672028516,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,23,2,Gross contribution stack,1,component_positive,gross_component,,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,True,True,gross_lpg_revenue,45.1859672028516,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,24,2,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,gross_cng_revenue,0.0,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,FED,Gross FED,gross_fed_revenue,3807.377693416691,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_ped_revenue + BEFU26 LPG + BEFU26 CNG,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,25,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,3807.377693416691,,False,False,gross_fed_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,FED,FED refunds,fed_refunds,66.6787339973973,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,26,2,Gross contribution stack,1,audit_context,audit_context,,,,66.6787339973973,,False,False,fed_refunds,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,FED,Net FED,net_fed_revenue,3740.6989594192937,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_fed_revenue - BEFU26 fed_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,2,27,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,3740.6989594192937,,False,False,net_fed_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,MVR,MR1,mr1_revenue,473.242288034574,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,28,2,Gross contribution stack,1,component_positive,gross_component,,473.242288034574,473.242288034574,473.242288034574,473.242288034574,True,True,mr1_revenue,473.242288034574,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,MVR,MR2,mr2_revenue,32.9350280886836,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,29,2,Gross contribution stack,1,component_positive,gross_component,,32.9350280886836,32.9350280886836,32.9350280886836,32.9350280886836,True,True,mr2_revenue,32.9350280886836,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,MVR,MR13/COO,coo_revenue,0.0,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,30,2,Gross contribution stack,1,component_positive,mvr_gross_coo_component,MR13/COO is part of MBU26 Gross MVR and therefore part of Total gross revenues.,0.0,0.0,0.0,0.0,True,True,coo_revenue,0.0,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,MVR,Gross MVR,gross_mvr_revenue,506.17731612325764,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,MR1 + MR2 + COO,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,32,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,506.17731612325764,,False,False,gross_mvr_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,MVR,MVR admin,mvr_admin_revenue,67.7720795706125,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,33,2,Gross contribution stack,1,audit_context,audit_context,,,,67.7720795706125,,False,False,mvr_admin_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,438.40523655264514,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,MR1 + MR2 - mvr_admin_revenue,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,34,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,438.40523655264514,,False,False,mvr_revenue_net_admin_coo,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,MVR,MVR refunds,mvr_refunds,2.18765418784998,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,35,2,Gross contribution stack,1,audit_context,audit_context,,,,2.18765418784998,,False,False,mvr_refunds,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,MVR,MVR net admin/refunds/COO,net_mvr_revenue,436.21758236479513,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,mvr_revenue_net_admin_coo - mvr_refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,3,36,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,436.21758236479513,,False,False,net_mvr_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
Current finalist Base case,2046,FY2046,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,4,37,2,Gross contribution stack,1,component_positive,gross_component,,17.5578996928248,17.5578996928248,17.5578996928248,17.5578996928248,True,True,tuc_net_revenue,17.5578996928248,$m nominal ex GST,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Totals,Total RUC+PED,total_fed_ruc_net_revenue,13616.27096509028,$m nominal ex GST,calculated_rollup,revenue_line_reconciliation.csv,net_fed_revenue + total_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,derived_dashboard_subtotal,runtime_formula_overlay,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,5,21,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,13616.27096509028,,False,False,total_fed_ruc_net_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,,,
Current finalist Base case,2046,FY2046,Totals,Total gross revenues,total_gross_revenue,14580.401154685624,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross RUC + gross FED + gross MVR + TUC,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,5,38,2,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,14580.401154685624,,False,False,total_gross_revenue,,,14580.401154685625,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,total_gross_revenue,Total gross revenues,1.8189894035458565e-12,balanced,14580.401154685625,14580.401154685624,1.8189894035458565e-12,balanced,0.0,0.0,reconciled
