scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,row_number,column_number,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T89,89,20,2047Q4,log_target_lag_1,2047Q4,2047Q4,log_target_lag_1,log_target_lag_1,22.18759567017139,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U89,89,21,2047Q4,log_target_lag_4,2047Q4,2047Q4,log_target_lag_4,log_target_lag_4,22.23124527113552,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V89,89,22,2047Q4,diff_log_real_gdp,2047Q4,2047Q4,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W89,89,23,2047Q4,gdp_light_ruc_price_interaction,2047Q4,2047Q4,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.19929123897275,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A90,90,1,2048Q1,period,2048Q1,2048Q1,period,period,2048Q1,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B90,90,2,2048Q1,year,2048Q1,2048Q1,year,year,2048,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C90,90,3,2048Q1,quarter,2048Q1,2048Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D90,90,4,2048Q1,horizon,2048Q1,2048Q1,horizon,horizon,89,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E90,90,5,2048Q1,real_gdp_sa_nzd,2048Q1,2048Q1,real_gdp_sa_nzd,real_gdp_sa_nzd,177945775996.27817,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F90,90,6,2048Q1,real_diesel_price_cents_per_litre,2048Q1,2048Q1,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.6875,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G90,90,7,2048Q1,real_light_ruc_price_nzd_per_1000km,2048Q1,2048Q1,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.06559511305647,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H90,90,8,2048Q1,lagged_real_light_ruc_price_nzd_per_1000km,2048Q1,2048Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.0941464831559,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I90,90,9,2048Q1,target_lag_1,2048Q1,2048Q1,target_lag_1,target_lag_1,4580839779.823377,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J90,90,10,2048Q1,target_lag_4,2048Q1,2048Q1,target_lag_4,target_lag_4,4318833262.101832,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K90,90,11,2048Q1,q2_dummy,2048Q1,2048Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L90,90,12,2048Q1,q3_dummy,2048Q1,2048Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M90,90,13,2048Q1,q4_dummy,2048Q1,2048Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,N90,90,14,2048Q1,post_2020_dummy,2048Q1,2048Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,O90,90,15,2048Q1,trend_index,2048Q1,2048Q1,trend_index,trend_index,185,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,P90,90,16,2048Q1,log_real_gdp,2048Q1,2048Q1,log_real_gdp,log_real_gdp,25.904744711595193,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,Q90,90,17,2048Q1,log_real_diesel_price,2048Q1,2048Q1,log_real_diesel_price,log_real_diesel_price,5.224065153222827,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,R90,90,18,2048Q1,log_real_light_ruc_price,2048Q1,2048Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.331596061628081,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,S90,90,19,2048Q1,log_lagged_real_light_ruc_price,2048Q1,2048Q1,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.331971343159648,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T90,90,20,2048Q1,log_target_lag_1,2048Q1,2048Q1,log_target_lag_1,log_target_lag_1,22.24514817630451,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U90,90,21,2048Q1,log_target_lag_4,2048Q1,2048Q1,log_target_lag_4,log_target_lag_4,22.18625112450757,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V90,90,22,2048Q1,diff_log_real_gdp,2048Q1,2048Q1,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W90,90,23,2048Q1,gdp_light_ruc_price_interaction,2048Q1,2048Q1,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.20889017022658,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A91,91,1,2048Q2,period,2048Q2,2048Q2,period,period,2048Q2,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B91,91,2,2048Q2,year,2048Q2,2048Q2,year,year,2048,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C91,91,3,2048Q2,quarter,2048Q2,2048Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D91,91,4,2048Q2,horizon,2048Q2,2048Q2,horizon,horizon,90,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E91,91,5,2048Q2,real_gdp_sa_nzd,2048Q2,2048Q2,real_gdp_sa_nzd,real_gdp_sa_nzd,178741182945.91916,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F91,91,6,2048Q2,real_diesel_price_cents_per_litre,2048Q2,2048Q2,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.625,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G91,91,7,2048Q2,real_light_ruc_price_nzd_per_1000km,2048Q2,2048Q2,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.03705445574866,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H91,91,8,2048Q2,lagged_real_light_ruc_price_nzd_per_1000km,2048Q2,2048Q2,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.06559511305647,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I91,91,9,2048Q2,target_lag_1,2048Q2,2048Q2,target_lag_1,target_lag_1,4379296927.771258,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J91,91,10,2048Q2,target_lag_4,2048Q2,2048Q2,target_lag_4,target_lag_4,4176963163.9013762,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K91,91,11,2048Q2,q2_dummy,2048Q2,2048Q2,q2_dummy,q2_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L91,91,12,2048Q2,q3_dummy,2048Q2,2048Q2,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M91,91,13,2048Q2,q4_dummy,2048Q2,2048Q2,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,N91,91,14,2048Q2,post_2020_dummy,2048Q2,2048Q2,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,O91,91,15,2048Q2,trend_index,2048Q2,2048Q2,trend_index,trend_index,186,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,P91,91,16,2048Q2,log_real_gdp,2048Q2,2048Q2,log_real_gdp,log_real_gdp,25.909204691127275,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,Q91,91,17,2048Q2,log_real_diesel_price,2048Q2,2048Q2,log_real_diesel_price,log_real_diesel_price,5.223728509556964,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,R91,91,18,2048Q2,log_real_light_ruc_price,2048Q2,2048Q2,log_real_light_ruc_price,log_real_light_ruc_price,4.331220780096514,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,S91,91,19,2048Q2,log_lagged_real_light_ruc_price,2048Q2,2048Q2,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.331596061628081,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T91,91,20,2048Q2,log_target_lag_1,2048Q2,2048Q2,log_target_lag_1,log_target_lag_1,22.200154029676565,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U91,91,21,2048Q2,log_target_lag_4,2048Q2,2048Q2,log_target_lag_4,log_target_lag_4,22.1528503036295,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V91,91,22,2048Q2,diff_log_real_gdp,2048Q2,2048Q2,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W91,91,23,2048Q2,gdp_light_ruc_price_interaction,2048Q2,2048Q2,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.21848575398452,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A92,92,1,2048Q3,period,2048Q3,2048Q3,period,period,2048Q3,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B92,92,2,2048Q3,year,2048Q3,2048Q3,year,year,2048,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C92,92,3,2048Q3,quarter,2048Q3,2048Q3,quarter,quarter,3,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D92,92,4,2048Q3,horizon,2048Q3,2048Q3,horizon,horizon,91,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E92,92,5,2048Q3,real_gdp_sa_nzd,2048Q3,2048Q3,real_gdp_sa_nzd,real_gdp_sa_nzd,179540145316.93497,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F92,92,6,2048Q3,real_diesel_price_cents_per_litre,2048Q3,2048Q3,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.5625,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G92,92,7,2048Q3,real_light_ruc_price_nzd_per_1000km,2048Q3,2048Q3,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.00852450721291,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H92,92,8,2048Q3,lagged_real_light_ruc_price_nzd_per_1000km,2048Q3,2048Q3,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.03705445574866,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I92,92,9,2048Q3,target_lag_1,2048Q3,2048Q3,target_lag_1,target_lag_1,4235440648.195996,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J92,92,10,2048Q3,target_lag_4,2048Q3,2048Q3,target_lag_4,target_lag_4,4324644036.187296,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K92,92,11,2048Q3,q2_dummy,2048Q3,2048Q3,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L92,92,12,2048Q3,q3_dummy,2048Q3,2048Q3,q3_dummy,q3_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M92,92,13,2048Q3,q4_dummy,2048Q3,2048Q3,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,N92,92,14,2048Q3,post_2020_dummy,2048Q3,2048Q3,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,O92,92,15,2048Q3,trend_index,2048Q3,2048Q3,trend_index,trend_index,187,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,P92,92,16,2048Q3,log_real_gdp,2048Q3,2048Q3,log_real_gdp,log_real_gdp,25.913664670659358,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,Q92,92,17,2048Q3,log_real_diesel_price,2048Q3,2048Q3,log_real_diesel_price,log_real_diesel_price,5.223391752523979,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,R92,92,18,2048Q3,log_real_light_ruc_price,2048Q3,2048Q3,log_real_light_ruc_price,log_real_light_ruc_price,4.330845498564947,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,S92,92,19,2048Q3,log_lagged_real_light_ruc_price,2048Q3,2048Q3,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.331220780096514,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T92,92,20,2048Q3,log_target_lag_1,2048Q3,2048Q3,log_target_lag_1,log_target_lag_1,22.166753208798493,log transformed,numeric,materialized_from_workbook_cell
